område,køn,alder,herkomst,uddannelse,2020,2021,2022,2023,2024
Hele landet,Kvinder,30-34 år,Indvandrere,LVU,772.0,801.0,843.0,827.0,808.0
Hele landet,Kvinder,30-34 år,Indvandrere,LVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Indvandrere,LVU,6169.0,5960.0,6507.0,6396.0,6088.0
Hele landet,Kvinder,30-34 år,Indvandrere,H80 Ph.d. og forskeruddannelser,1385.0,1477.0,1665.0,1571.0,1701.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,15.0,18.0,16.0,16.0,15.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,21.0,23.0,29.0,24.0,18.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,95.0,93.0,96.0,100.0,120.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,47.0,42.0,37.0,26.0,33.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,215.0,236.0,241.0,237.0,222.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,59.0,62.0,68.0,59.0,48.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,92.0,98.0,119.0,137.0,155.0
Hele landet,Kvinder,30-34 år,Indvandrere,Ph.d.,841.0,905.0,1059.0,972.0,1090.0
Hele landet,Kvinder,30-34 år,Efterkommere,H3091 Grundforløb,0.0,0.0,16.0,23.0,21.0
Hele landet,Kvinder,30-34 år,Efterkommere,H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse,6.0,6.0,10.0,5.0,6.0
Hele landet,Kvinder,30-34 år,Efterkommere,H35 Adgangsgivende uddannelsesforløb,13.0,18.0,19.0,18.0,18.0
Hele landet,Kvinder,30-34 år,Efterkommere,H3510 Adgangskurser - videregående udd.,12.0,16.0,18.0,16.0,16.0
Hele landet,Kvinder,30-34 år,Efterkommere,H3520 Adgangseksamen - ingeniøruddannelse,1.0,2.0,1.0,2.0,2.0
Hele landet,Kvinder,30-34 år,Efterkommere,H3530 Adgangsgivende værkstedsskoleforløb,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,291.0,324.0,367.0,407.0,466.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,1.0,1.0,1.0,1.0,1.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,11.0,17.0,19.0,24.0,18.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,138.0,154.0,186.0,218.0,259.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,17.0,17.0,15.0,19.0,24.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,31.0,34.0,41.0,52.0,58.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,2.0,1.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,88.0,98.0,90.0,81.0,93.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,0.0,1.0,3.0,3.0,6.0
Hele landet,Kvinder,30-34 år,Efterkommere,KVU,3.0,1.0,12.0,9.0,7.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,1376.0,1628.0,1956.0,2291.0,2581.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,501.0,567.0,651.0,793.0,933.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,10.0,18.0,22.0,26.0,29.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,27.0,26.0,22.0,33.0,41.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,337.0,410.0,531.0,625.0,707.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,59.0,83.0,116.0,147.0,160.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,16.0,23.0,21.0,27.0,31.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,406.0,482.0,538.0,592.0,641.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,1.0
Hele landet,Kvinder,30-34 år,Efterkommere,MVU,20.0,19.0,55.0,48.0,38.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,185.0,202.0,253.0,287.0,307.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,1.0,1.0,4.0,6.0,7.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,78.0,81.0,102.0,114.0,128.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,3.0,5.0,10.0,13.0,9.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,11.0,8.0,12.0,18.0,21.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,68.0,80.0,94.0,107.0,111.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,6.0,8.0,11.0,8.0,6.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,0.0,0.0,1.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,0.0,1.0,1.0,1.0,2.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,17.0,17.0,16.0,19.0,22.0
Hele landet,Kvinder,30-34 år,Efterkommere,BACH,1.0,1.0,2.0,1.0,1.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,1106.0,1289.0,1520.0,1780.0,2059.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,53.0,63.0,74.0,94.0,100.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,166.0,192.0,201.0,232.0,278.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,8.0,11.0,10.0,15.0,26.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,50.0,69.0,87.0,94.0,121.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,486.0,559.0,660.0,772.0,846.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,92.0,105.0,131.0,152.0,185.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,2.0,3.0,6.0,6.0,7.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,7.0,9.0,10.0,12.0,17.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,232.0,269.0,318.0,384.0,461.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,LVU,10.0,9.0,23.0,19.0,18.0
Hele landet,Kvinder,30-34 år,Efterkommere,H80 Ph.d. og forskeruddannelser,18.0,24.0,27.0,28.0,31.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,0.0,0.0,0.0,1.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,0.0,0.0,1.0,2.0,3.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,1.0,2.0,3.0,3.0,6.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,0.0,0.0,2.0,2.0,2.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,3.0,4.0,3.0,3.0,3.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,1.0,1.0,0.0,0.0,0.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,10.0,16.0,17.0,15.0,15.0
Hele landet,Kvinder,30-34 år,Efterkommere,Ph.d.,3.0,1.0,1.0,2.0,2.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H3091 Grundforløb,0.0,0.0,85.0,132.0,141.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse,12.0,13.0,10.0,18.0,13.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H35 Adgangsgivende uddannelsesforløb,24.0,25.0,23.0,23.0,18.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H3510 Adgangskurser - videregående udd.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H3520 Adgangseksamen - ingeniøruddannelse,24.0,25.0,23.0,23.0,18.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H3530 Adgangsgivende værkstedsskoleforløb,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,7097.0,7063.0,6901.0,6917.0,6931.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,37.0,29.0,28.0,25.0,21.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,255.0,246.0,245.0,279.0,316.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,1.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,43.0,39.0,41.0,49.0,47.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,3980.0,4072.0,4034.0,4047.0,4038.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,864.0,836.0,793.0,769.0,767.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,691.0,670.0,631.0,653.0,634.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,260.0,237.0,238.0,233.0,226.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,13.0,15.0,18.0,15.0,12.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,580.0,569.0,536.0,524.0,528.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,358.0,339.0,320.0,305.0,318.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,KVU,15.0,11.0,17.0,18.0,24.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,33384.0,33700.0,34204.0,35209.0,36981.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,15483.0,15006.0,14778.0,14937.0,15463.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,699.0,746.0,769.0,834.0,955.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,22.0,14.0,10.0,4.0,2.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,498.0,611.0,736.0,889.0,1041.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,4236.0,4603.0,5009.0,5302.0,5743.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,25.0,24.0,25.0,28.0,26.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,837.0,809.0,787.0,813.0,857.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,684.0,697.0,720.0,719.0,707.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,44.0,54.0,60.0,72.0,81.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,36.0,36.0,33.0,30.0,28.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,10755.0,11031.0,11202.0,11496.0,11995.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,22.0,24.0,26.0,22.0,21.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,MVU,43.0,45.0,49.0,63.0,62.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,3151.0,3093.0,3083.0,3219.0,3412.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,58.0,52.0,48.0,50.0,50.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,1606.0,1579.0,1511.0,1562.0,1636.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,218.0,197.0,215.0,224.0,251.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,173.0,172.0,190.0,206.0,233.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,967.0,940.0,942.0,971.0,1021.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,34.0,44.0,71.0,85.0,91.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,16.0,20.0,17.0,8.0,10.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,40.0,47.0,43.0,41.0,44.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,37.0,39.0,42.0,62.0,65.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,BACH,2.0,3.0,4.0,10.0,11.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,25061.0,26135.0,27638.0,29537.0,31634.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,1710.0,1783.0,1854.0,2001.0,2126.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,6167.0,6248.0,6610.0,6995.0,7471.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,986.0,992.0,990.0,1017.0,1017.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,1489.0,1677.0,1866.0,2088.0,2353.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,9386.0,9919.0,10437.0,11159.0,11971.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,1299.0,1422.0,1527.0,1671.0,1776.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,236.0,229.0,249.0,260.0,263.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,597.0,638.0,706.0,755.0,827.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,3113.0,3146.0,3318.0,3517.0,3741.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,6.0,5.0,2.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,LVU,72.0,76.0,79.0,74.0,89.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,H80 Ph.d. og forskeruddannelser,2011.0,2055.0,1978.0,1937.0,1880.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,143.0,147.0,131.0,133.0,124.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,40.0,44.0,42.0,41.0,29.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,322.0,321.0,305.0,302.0,293.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,217.0,225.0,221.0,208.0,201.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,253.0,265.0,255.0,243.0,249.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,200.0,184.0,158.0,145.0,127.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,826.0,859.0,855.0,854.0,848.0
Hele landet,Kvinder,35-39 år,Dansk oprindelse,Ph.d.,10.0,10.0,11.0,11.0,9.0
Hele landet,Kvinder,35-39 år,Indvandrere,H3091 Grundforløb,0.0,0.0,46.0,52.0,46.0
Hele landet,Kvinder,35-39 år,Indvandrere,H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse,1652.0,1731.0,1993.0,2176.0,2164.0
Hele landet,Kvinder,35-39 år,Indvandrere,H35 Adgangsgivende uddannelsesforløb,133.0,114.0,114.0,106.0,116.0
Hele landet,Kvinder,35-39 år,Indvandrere,H3510 Adgangskurser - videregående udd.,120.0,104.0,104.0,94.0,110.0
Hele landet,Kvinder,35-39 år,Indvandrere,H3520 Adgangseksamen - ingeniøruddannelse,13.0,10.0,10.0,12.0,6.0
Hele landet,Kvinder,35-39 år,Indvandrere,H3530 Adgangsgivende værkstedsskoleforløb,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,1853.0,1902.0,2243.0,2369.0,2491.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,0.0,1.0,1.0,1.0,2.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,93.0,89.0,92.0,87.0,83.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,14.0,12.0,10.0,7.0,6.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,362.0,375.0,375.0,359.0,373.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,81.0,86.0,91.0,96.0,86.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,89.0,90.0,94.0,87.0,86.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,7.0,6.0,5.0,6.0,4.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,52.0,68.0,77.0,79.0,75.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,4.0,6.0,8.0,6.0,8.0
Hele landet,Kvinder,35-39 år,Indvandrere,KVU,1151.0,1169.0,1490.0,1641.0,1768.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,7675.0,8206.0,9890.0,9930.0,10442.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,709.0,700.0,732.0,755.0,762.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,49.0,53.0,61.0,72.0,76.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,1.0,1.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,63.0,81.0,92.0,109.0,128.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,487.0,533.0,599.0,692.0,745.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,1.0,1.0,2.0,3.0,5.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,209.0,217.0,241.0,258.0,281.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,37.0,35.0,41.0,40.0,35.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,7.0,7.0,6.0,4.0,4.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,1.0,1.0,1.0,1.0,2.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,877.0,907.0,960.0,1003.0,1110.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,MVU,5234.0,5670.0,7155.0,6993.0,7294.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,450.0,436.0,423.0,1322.0,1827.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,1.0,0.0,0.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,149.0,143.0,132.0,135.0,143.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,18.0,17.0,15.0,17.0,18.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,22.0,18.0,16.0,22.0,25.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,138.0,128.0,117.0,110.0,128.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,6.0,5.0,8.0,6.0,13.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,2.0,0.0,2.0,3.0,2.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,2.0,4.0,4.0,4.0,1.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,16.0,19.0,17.0,16.0,19.0
Hele landet,Kvinder,35-39 år,Indvandrere,BACH,96.0,102.0,112.0,1008.0,1477.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,8639.0,9341.0,10730.0,11301.0,11623.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,71.0,80.0,87.0,82.0,87.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,467.0,498.0,558.0,604.0,644.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,136.0,156.0,175.0,182.0,210.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,148.0,181.0,205.0,237.0,254.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,1207.0,1331.0,1453.0,1610.0,1786.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,384.0,453.0,489.0,523.0,613.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,20.0,28.0,30.0,33.0,35.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,77.0,99.0,114.0,112.0,112.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,675.0,694.0,718.0,749.0,809.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,LVU,5454.0,5821.0,6901.0,7169.0,7073.0
Hele landet,Kvinder,35-39 år,Indvandrere,H80 Ph.d. og forskeruddannelser,1463.0,1537.0,1825.0,1902.0,2162.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,19.0,21.0,28.0,27.0,24.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,8.0,9.0,11.0,19.0,24.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,85.0,97.0,108.0,117.0,130.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,56.0,67.0,64.0,75.0,68.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,180.0,189.0,194.0,236.0,272.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,67.0,79.0,73.0,83.0,89.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,125.0,131.0,152.0,171.0,184.0
Hele landet,Kvinder,35-39 år,Indvandrere,Ph.d.,923.0,944.0,1195.0,1174.0,1371.0
Hele landet,Kvinder,35-39 år,Efterkommere,H3091 Grundforløb,0.0,0.0,3.0,6.0,8.0
Hele landet,Kvinder,35-39 år,Efterkommere,H3097 H3097 Erhvervsfaglige uddannelser uden nærmere angivelse,1.0,2.0,9.0,16.0,7.0
Hele landet,Kvinder,35-39 år,Efterkommere,H35 Adgangsgivende uddannelsesforløb,3.0,3.0,3.0,7.0,8.0
Hele landet,Kvinder,35-39 år,Efterkommere,H3510 Adgangskurser - videregående udd.,2.0,1.0,2.0,6.0,7.0
Hele landet,Kvinder,35-39 år,Efterkommere,H3520 Adgangseksamen - ingeniøruddannelse,1.0,2.0,1.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,H3530 Adgangsgivende værkstedsskoleforløb,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,179.0,183.0,207.0,232.0,280.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,1.0,1.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,5.0,4.0,3.0,2.0,9.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,105.0,107.0,115.0,121.0,134.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,6.0,8.0,10.0,12.0,13.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,21.0,21.0,19.0,23.0,28.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,0.0,1.0,1.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,32.0,32.0,46.0,63.0,81.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,5.0,4.0,3.0,2.0,2.0
Hele landet,Kvinder,35-39 år,Efterkommere,KVU,4.0,5.0,10.0,8.0,12.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,670.0,758.0,935.0,1153.0,1366.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,296.0,322.0,363.0,444.0,497.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,6.0,3.0,4.0,6.0,12.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,11.0,10.0,16.0,17.0,22.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,140.0,159.0,192.0,269.0,339.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,27.0,29.0,29.0,45.0,61.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,9.0,11.0,15.0,13.0,14.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,169.0,205.0,259.0,308.0,377.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,MVU,12.0,19.0,57.0,51.0,44.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,87.0,92.0,95.0,126.0,146.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,1.0,1.0,1.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,44.0,48.0,49.0,59.0,67.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,1.0,1.0,1.0,1.0,2.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,3.0,4.0,7.0,7.0,7.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,32.0,33.0,32.0,50.0,58.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,2.0,2.0,2.0,4.0,6.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,0.0,0.0,0.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,1.0,1.0,1.0,0.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,3.0,2.0,2.0,3.0,2.0
Hele landet,Kvinder,35-39 år,Efterkommere,BACH,0.0,0.0,0.0,0.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,486.0,560.0,666.0,799.0,983.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,22.0,26.0,39.0,49.0,57.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,108.0,113.0,120.0,134.0,146.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,10.0,9.0,9.0,11.0,12.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,18.0,21.0,31.0,45.0,56.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,194.0,234.0,278.0,319.0,425.0
